,image,final_labels,labels
7430,../images/compact_car_s_001475.png,,1
71340,../images/sweet_pepper_s_001987.png,83.0,24
5938,../images/garbage_truck_s_000534.png,,9
743,../images/coupe_s_001625.png,,1
62826,../images/morel_s_000473.png,51.0,24
28183,../images/auto_s_000682.png,,1
6220,../images/maltese_s_000010.png,,5
48777,../images/airliner_s_002027.png,,0
67458,../images/white_woman_s_000576.png,98.0,24
90,../images/finch_s_000750.png,,2
48267,../images/leopard_frog_s_000336.png,,6
20963,../images/tabby_s_000405.png,,3
3423,../images/dunnock_s_001687.png,,2
15337,../images/lorry_s_001114.png,,9
26906,../images/tabby_cat_s_002016.png,,3
15811,../images/outboard_s_000067.png,,8
65046,../images/english_oak_s_000592.png,52.0,27
65893,../images/butterfly_ray_s_000890.png,67.0,11
33271,../images/wagon_s_000495.png,,1
657,../images/tip_truck_s_001017.png,,9
64322,../images/infant_s_001431.png,2.0,24
20817,../images/biplane_s_000961.png,,0
65762,../images/pine_tree_s_001925.png,59.0,27
72369,../images/palm_tree_s_000352.png,56.0,27
37370,../images/tabby_cat_s_001319.png,,3
3586,../images/wagtail_s_001056.png,,2
30733,../images/trucking_rig_s_000893.png,,9
31911,../images/trucking_rig_s_000397.png,,9
39333,../images/automobile_s_001683.png,,1
59408,../images/pickerel_frog_s_000560.png,,6
63290,../images/mcintosh_s_000197.png,0.0,24
17290,../images/racing_boat_s_000010.png,,8
26801,../images/guard_boat_s_000746.png,,8
10819,../images/auto_s_000839.png,,1
55360,../images/dump_truck_s_001160.png,,9
57506,../images/elk_s_001827.png,,4
39305,../images/bufo_bufo_s_000979.png,,6
65086,../images/elaeis_guineensis_s_000286.png,56.0,27
67514,../images/shark_s_001104.png,73.0,11
28871,../images/dump_truck_s_000517.png,,9
54303,../images/peke_s_000303.png,,5
10624,../images/bird_s_001241.png,,2
48791,../images/shooting_brake_s_001311.png,,1
23120,../images/mouser_s_000879.png,,3
40213,../images/emu_s_002057.png,,2
30589,../images/capreolus_capreolus_s_000037.png,,4
51146,../images/struthio_camelus_s_000709.png,,2
14286,../images/lightship_s_000146.png,,8
60457,../images/male_child_s_000120.png,11.0,24
70622,../images/infant_s_000478.png,2.0,24
2899,../images/elk_s_000393.png,,4
21155,../images/leopard_frog_s_002173.png,,6
37101,../images/canis_familiaris_s_000630.png,,5
17807,../images/riding_horse_s_000402.png,,7
35545,../images/tipper_truck_s_001660.png,,9
46260,../images/cargo_ship_s_000350.png,,8
68664,../images/male_child_s_001596.png,11.0,24
57480,../images/automobile_s_001648.png,,1
13227,../images/ship_s_000036.png,,8
35248,../images/airbus_s_000296.png,,0
34943,../images/camion_s_000699.png,,9
58814,../images/ladder_truck_s_001736.png,,9
8672,../images/rowboat_s_000195.png,,8
28352,../images/compact_car_s_000123.png,,1
1036,../images/pleasure_boat_s_000732.png,,8
14542,../images/oil_tanker_s_001164.png,,8
70412,../images/cichlid_s_001182.png,1.0,11
50101,../images/toy_spaniel_s_001306.png,,5
66168,../images/rose_s_000545.png,70.0,12
5401,../images/gelding_s_001451.png,,7
45513,../images/airbus_s_002116.png,,0
53384,../images/mare_s_001493.png,,7
71167,../images/willow_tree_s_000787.png,96.0,27
11734,../images/jumbojet_s_001575.png,,0
33068,../images/woodland_caribou_s_000414.png,,4
22238,../images/dive_bomber_s_000993.png,,0
1160,../images/tabby_cat_s_000114.png,,3
35856,../images/tractor_trailer_s_000156.png,,9
52001,../images/mongrel_s_001379.png,,5
60012,../images/palm_tree_s_000736.png,56.0,27
30853,../images/dump_truck_s_001384.png,,9
34700,../images/coupe_s_001518.png,,1
7188,../images/moose_s_000141.png,,4
30658,../images/dump_truck_s_000686.png,,9
70473,../images/orchid_s_000016.png,54.0,12
41832,../images/chihuahua_s_001925.png,,5
72401,../images/young_girl_s_000002.png,35.0,24
13969,../images/dump_truck_s_000158.png,,9
73761,../images/man_s_000913.png,46.0,24
13474,../images/semi_s_000012.png,,9
48675,../images/wagon_s_000646.png,,1
32003,../images/station_wagon_s_000066.png,,1
47519,../images/station_wagon_s_001752.png,,1
14750,../images/pekingese_s_000213.png,,5
13841,../images/airbus_s_001118.png,,0
4326,../images/auto_s_000465.png,,1
9203,../images/meadow_pipit_s_000461.png,,2
24148,../images/mouser_s_000934.png,,3
30565,../images/tipper_truck_s_001897.png,,9
73875,../images/cain_s_001064.png,46.0,24
21772,../images/elk_s_002658.png,,4
4656,../images/night_bird_s_000058.png,,2
66050,../images/boy_s_001523.png,11.0,24
42713,../images/banana_boat_s_000024.png,,8
59957,../images/attack_aircraft_s_001050.png,,0
26763,../images/camion_s_000190.png,,9
3298,../images/garbage_truck_s_002095.png,,9
74146,../images/caryota_urens_s_000008.png,56.0,27
17956,../images/arabian_s_000508.png,,7
9928,../images/green_frog_s_001667.png,,6
36943,../images/bullfrog_s_000821.png,,6
69874,../images/golden_delicious_s_001024.png,0.0,24
19506,../images/pekingese_s_000946.png,,5
74956,../images/bartlett_s_000222.png,57.0,24
47002,../images/tip_truck_s_000550.png,,9
60696,../images/acer_saccharinum_s_000418.png,47.0,27
43987,../images/wagtail_s_000263.png,,2
13958,../images/passenger_ship_s_002158.png,,8
55730,../images/dog_s_001786.png,,5
37443,../images/delivery_truck_s_000893.png,,9
21301,../images/lipizzan_s_000006.png,,7
18807,../images/deer_s_000945.png,,4
17870,../images/capreolus_capreolus_s_001503.png,,4
28808,../images/cat_s_001485.png,,3
59094,../images/accentor_s_000194.png,,2
69537,../images/bell_pepper_s_001358.png,83.0,24
36472,../images/american_green_toad_s_000020.png,,6
44201,../images/lorry_s_000643.png,,9
25417,../images/frog_s_000479.png,,6
48045,../images/tabby_cat_s_002360.png,,3
39313,../images/tabby_cat_s_001428.png,,3
26707,../images/tabby_cat_s_002606.png,,3
45958,../images/bufo_viridis_s_001112.png,,6
40642,../images/mule_deer_s_000342.png,,4
31122,../images/compact_s_000142.png,,1
47994,../images/multiengine_airplane_s_000367.png,,0
74576,../images/adam_s_000065.png,46.0,24
20201,../images/mongrel_s_002013.png,,5
38235,../images/jetliner_s_001325.png,,0
60525,../images/sweet_pepper_s_002289.png,83.0,24
27555,../images/lark_s_000311.png,,2
69407,../images/navel_orange_s_000022.png,53.0,24
51538,../images/mouser_s_000988.png,,3
40415,../images/speedboat_s_002017.png,,8
24406,../images/appaloosa_s_000310.png,,7
11524,../images/speedboat_s_000137.png,,8
46275,../images/maltese_dog_s_000855.png,,5
109,../images/lorry_s_001154.png,,9
10780,../images/mongrel_s_001438.png,,5
35984,../images/tipper_lorry_s_000505.png,,9
67570,../images/boy_s_001238.png,11.0,24
62872,../images/bosc_s_002032.png,57.0,24
14306,../images/ship_s_001133.png,,8
11536,../images/toy_dog_s_000951.png,,5
18477,../images/passerine_s_000671.png,,2
39567,../images/moving_van_s_002607.png,,9
74746,../images/cichlid_fish_s_001459.png,1.0,11
13111,../images/maltese_s_000861.png,,5
73903,../images/orange_s_000075.png,53.0,24
20888,../images/elk_s_002388.png,,4
10714,../images/coupe_s_001568.png,,1
67763,../images/rainbow_trout_s_002165.png,91.0,11
60638,../images/bartlett_pear_s_000296.png,57.0,24
46391,../images/arabian_s_001188.png,,7
2830,../images/elk_s_001344.png,,4
68515,../images/boy_s_000721.png,11.0,24
72918,../images/tangerine_s_000296.png,53.0,24
24608,../images/tanker_s_000766.png,,8
347,../images/spadefoot_s_000777.png,,6
31647,../images/puppy_s_000695.png,,5
34110,../images/truck_s_001920.png,,9
22723,../images/female_horse_s_000390.png,,7
13611,../images/toad_frog_s_000221.png,,6
34474,../images/trucking_rig_s_000102.png,,9
30723,../images/pekingese_s_002684.png,,5
15367,../images/speedboat_s_000649.png,,8
73800,../images/oak_tree_s_000917.png,52.0,27
51287,../images/tractor_trailer_s_001012.png,,9
10356,../images/bufo_bufo_s_000283.png,,6
32606,../images/frog_s_001768.png,,6
31745,../images/cargo_ship_s_001072.png,,8
37211,../images/broodmare_s_001462.png,,7
69174,../images/morchella_esculenta_s_000117.png,51.0,24
22947,../images/rana_catesbeiana_s_000976.png,,6
31480,../images/boat_s_000140.png,,8
32785,../images/puppy_s_001553.png,,5
41069,../images/blenheim_spaniel_s_000628.png,,5
35295,../images/cargo_ship_s_000957.png,,8
63523,../images/quercus_rubra_s_001512.png,52.0,27
9976,../images/felis_catus_s_001152.png,,3
46984,../images/toy_spaniel_s_000921.png,,5
73001,../images/sunflower_s_000173.png,82.0,12
66122,../images/pearmain_s_000061.png,0.0,24
6353,../images/estate_car_s_000576.png,,1
58408,../images/barking_frog_s_000722.png,,6
15059,../images/taxi_s_000700.png,,1
52401,../images/domestic_cat_s_001255.png,,3
8274,../images/puppy_s_001234.png,,5
44765,../images/wagtail_s_001480.png,,2
1771,../images/cargo_ship_s_002049.png,,8
23632,../images/emu_s_001904.png,,2
31594,../images/passenger_ship_s_001591.png,,8
9142,../images/bufo_s_001488.png,,6
2900,../images/mule_deer_s_000347.png,,4
44176,../images/biplane_s_001715.png,,0
55456,../images/shooting_brake_s_000612.png,,1
33446,../images/houseboat_s_000064.png,,8
6976,../images/prunella_modularis_s_000860.png,,2
25366,../images/bird_s_000834.png,,2
35912,../images/boat_s_000483.png,,8
71883,../images/temple_orange_s_000302.png,53.0,24
30866,../images/tabby_cat_s_000477.png,,3
74654,../images/rose_s_000935.png,70.0,12
27399,../images/struthio_camelus_s_000013.png,,2
57235,../images/bird_s_001829.png,,2
35119,../images/bufo_americanus_s_000294.png,,6
38420,../images/car_s_000856.png,,1
64002,../images/mushroom_s_000498.png,51.0,24
65926,../images/halibut_s_000245.png,32.0,11
37757,../images/fallow_deer_s_000359.png,,4
654,../images/quarter_horse_s_001757.png,,7
7697,../images/toy_spaniel_s_001622.png,,5
36310,../images/natterjack_s_000421.png,,6
26912,../images/tomcat_s_000909.png,,3
13024,../images/dump_truck_s_000573.png,,9
69364,../images/poppy_s_002198.png,62.0,12
37931,../images/stealth_bomber_s_001122.png,,0
59162,../images/shooting_brake_s_000224.png,,1
74281,../images/mushroom_s_001182.png,51.0,24
17010,../images/cruiser_s_000169.png,,8
54465,../images/rana_clamitans_s_000012.png,,6
16623,../images/japanese_spaniel_s_000013.png,,5
35560,../images/deer_s_000374.png,,4
9742,../images/spadefoot_s_000595.png,,6
66418,../images/sweet_pepper_s_002152.png,83.0,24
8744,../images/arabian_s_000694.png,,7
59294,../images/green_frog_s_001451.png,,6
66650,../images/orchid_s_001586.png,54.0,12
41835,../images/tank_ship_s_000979.png,,8
11712,../images/pekingese_s_001705.png,,5
33546,../images/tabby_s_000668.png,,3
50604,../images/compact_car_s_001912.png,,1
29566,../images/chihuahua_s_000235.png,,5
55734,../images/rana_temporaria_s_000439.png,,6
72835,../images/flounder_s_001907.png,32.0,11
13673,../images/mongrel_s_002140.png,,5
29380,../images/seaplane_s_000007.png,,0
17885,../images/truck_s_002137.png,,9
37763,../images/lippizaner_s_001005.png,,7
35153,../images/female_horse_s_000772.png,,7
38287,../images/accentor_s_001026.png,,2
56556,../images/dredger_s_001535.png,,8
44392,../images/cassowary_s_000290.png,,2
67796,../images/infant_s_000848.png,2.0,24
72067,../images/rose_s_000190.png,70.0,12
16606,../images/bufo_bufo_s_000265.png,,6
63413,../images/rainbow_trout_s_000424.png,91.0,11
16042,../images/container_ship_s_002019.png,,8
31020,../images/rhea_americana_s_000059.png,,2
49317,../images/muntjac_s_000036.png,,4
72782,../images/orchid_s_000324.png,54.0,12
39037,../images/dive_bomber_s_000195.png,,0
2612,../images/lipizzan_s_000144.png,,7
12219,../images/honey_eater_s_000422.png,,2
12315,../images/delivery_truck_s_001000.png,,9
43537,../images/arabian_s_002325.png,,7
59486,../images/red_deer_s_000108.png,,4
14681,../images/pekingese_s_002447.png,,5
774,../images/house_cat_s_001328.png,,3
65476,../images/baby_s_002706.png,2.0,24
33380,../images/twinjet_s_000737.png,,0
63447,../images/quercus_rubra_s_001591.png,52.0,27
9618,../images/elk_s_000059.png,,4
53378,../images/capreolus_capreolus_s_000759.png,,4
21818,../images/tabby_s_002303.png,,3
40518,../images/motorcar_s_000576.png,,1
48104,../images/dawn_horse_s_001405.png,,7
57779,../images/domestic_dog_s_000090.png,,5
11414,../images/tennessee_walking_horse_s_000698.png,,7
50831,../images/tabby_s_002301.png,,3
73442,../images/rainbow_trout_s_001714.png,91.0,11
39355,../images/tabby_cat_s_002438.png,,3
31240,../images/peke_s_000857.png,,5
39503,../images/broodmare_s_001764.png,,7
3766,../images/aerial_ladder_truck_s_000882.png,,9
15698,../images/icebreaker_s_001869.png,,8
46442,../images/barge_s_000394.png,,8
51541,../images/fallow_deer_s_000314.png,,4
1461,../images/tabby_s_000862.png,,3
57577,../images/estate_car_s_000047.png,,1
8924,../images/lipizzan_s_000435.png,,7
31107,../images/coupe_s_000139.png,,1
55389,../images/odocoileus_hemionus_s_000573.png,,4
4216,../images/broodmare_s_000055.png,,7
69117,../images/sunflower_s_000978.png,82.0,12
60140,../images/poppy_s_002354.png,62.0,12
4461,../images/pontoon_s_000298.png,,8
1891,../images/broodmare_s_001131.png,,7
62041,../images/pearmain_s_000001.png,0.0,24
73710,../images/halibut_s_000145.png,32.0,11
12632,../images/bufo_viridis_s_001012.png,,6
23501,../images/lippizaner_s_001450.png,,7
73120,../images/tulipa_clusiana_s_000196.png,92.0,12
69964,../images/bachelor_girl_s_000459.png,98.0,24
69961,../images/pine_tree_s_000042.png,59.0,27
31298,../images/truck_s_001160.png,,9
36134,../images/attack_aircraft_s_001403.png,,0
42705,../images/lightship_s_000110.png,,8
17528,../images/toy_dog_s_000522.png,,5
8329,../images/speedboat_s_002799.png,,8
67565,../images/sweet_orange_s_000001.png,53.0,24
47974,../images/liberty_ship_s_001298.png,,8
9445,../images/king_charles_spaniel_s_000044.png,,5
14066,../images/broodmare_s_001581.png,,7
4945,../images/estate_car_s_000358.png,,1
61805,../images/mushroom_s_001106.png,51.0,24
2288,../images/green_frog_s_000609.png,,6
39727,../images/quarter_horse_s_000567.png,,7
1556,../images/felis_domesticus_s_000538.png,,3
57252,../images/scow_s_000809.png,,8
17719,../images/fawn_s_002146.png,,4
52547,../images/wapiti_s_001954.png,,4
85,../images/stud_mare_s_001672.png,,7
44333,../images/tanker_s_002424.png,,8
45556,../images/attack_aircraft_s_000335.png,,0
4141,../images/jumbojet_s_000567.png,,0
66115,../images/golden_delicious_s_001854.png,0.0,24
22397,../images/nandu_s_000106.png,,2
36196,../images/maltese_dog_s_000778.png,,5
59207,../images/garbage_truck_s_001307.png,,9
34765,../images/rana_temporaria_s_001336.png,,6
3316,../images/dumper_s_001065.png,,9
50144,../images/police_boat_s_000898.png,,8
50801,../images/police_cruiser_s_000257.png,,1
34449,../images/wagtail_s_000214.png,,2
35023,../images/elk_s_000883.png,,4
55996,../images/mule_deer_s_002173.png,,4
14092,../images/coupe_s_001290.png,,1
38495,../images/scow_s_000842.png,,8
72936,../images/poppy_s_001165.png,62.0,12
36178,../images/roe_deer_s_001858.png,,4
69826,../images/sunflower_s_001130.png,82.0,12
22114,../images/dromaius_novaehollandiae_s_000114.png,,2
41260,../images/bufo_bufo_s_000698.png,,6
57027,../images/pekingese_s_002580.png,,5
15058,../images/stud_mare_s_000168.png,,7
59701,../images/fallow_deer_s_001253.png,,4
17040,../images/quarter_horse_s_000238.png,,7
13584,../images/tabby_cat_s_001058.png,,3
3449,../images/ferryboat_s_000455.png,,8
16440,../images/leptodactylid_s_000017.png,,6
71113,../images/acer_saccharinum_s_001416.png,47.0,27
9756,../images/rana_temporaria_s_000559.png,,6
58072,../images/tabby_s_001422.png,,3
7988,../images/auto_s_002281.png,,1
26137,../images/attack_aircraft_s_000566.png,,0
39394,../images/pekingese_s_000910.png,,5
30016,../images/pekingese_s_002405.png,,5
38504,../images/house_cat_s_000080.png,,3
40251,../images/appaloosa_s_000629.png,,7
63513,../images/dessert_apple_s_000276.png,0.0,24
36311,../images/biplane_s_001606.png,,0
33734,../images/shooting_brake_s_001262.png,,1
3790,../images/chihuahua_s_000281.png,,5
73277,../images/infant_s_000908.png,2.0,24
69251,../images/shark_s_001415.png,73.0,11
10786,../images/texas_toad_s_000212.png,,6
39388,../images/red_deer_s_001939.png,,4
9371,../images/felis_catus_s_000030.png,,3
33458,../images/caribou_s_001417.png,,4
58597,../images/pekingese_s_000117.png,,5
42516,../images/odocoileus_hemionus_s_000350.png,,4
58041,../images/merchant_ship_s_001582.png,,8
74675,../images/sunflower_s_000804.png,82.0,12
61725,../images/pine_s_000345.png,59.0,27
26652,../images/car_s_000264.png,,1
45347,../images/jumbojet_s_001205.png,,0
11211,../images/domestic_cat_s_001144.png,,3
40951,../images/pekingese_s_000474.png,,5
68517,../images/plaice_s_000563.png,32.0,11
61382,../images/mushroom_s_002070.png,51.0,24
22506,../images/airbus_s_000701.png,,0
12477,../images/plane_s_000830.png,,0
462,../images/english_toy_spaniel_s_000888.png,,5
68420,../images/yellow_delicious_s_000084.png,0.0,24
74946,../images/boy_s_001610.png,11.0,24
58625,../images/canis_familiaris_s_000788.png,,5
25825,../images/mouser_s_000357.png,,3
67374,../images/boy_s_000170.png,11.0,24
51864,../images/stud_mare_s_001101.png,,7
409,../images/crapaud_s_000511.png,,6
8651,../images/frog_s_001499.png,,6
71055,../images/cichlid_s_001540.png,1.0,11
66291,../images/willow_tree_s_002032.png,96.0,27
27215,../images/compact_car_s_000545.png,,1
65018,../images/red_willow_s_000388.png,96.0,27
42231,../images/attack_aircraft_s_001044.png,,0
39292,../images/caribou_s_001835.png,,4
6693,../images/tractor_trailer_s_001827.png,,9
40030,../images/trailer_truck_s_001350.png,,9
66295,../images/mushroom_s_000047.png,51.0,24
37002,../images/speedboat_s_002359.png,,8
11158,../images/cargo_ship_s_001632.png,,8
44713,../images/lorry_s_000338.png,,9
25609,../images/propeller_plane_s_001021.png,,0
51041,../images/peke_s_000807.png,,5
35901,../images/anthus_pratensis_s_000476.png,,2
53033,../images/convertible_s_003011.png,,1
49274,../images/bird_s_001488.png,,2
15552,../images/green_frog_s_001811.png,,6
11279,../images/elk_s_001043.png,,4
20446,../images/reindeer_s_000055.png,,4
56050,../images/struthio_camelus_s_000810.png,,2
73129,../images/oak_tree_s_000168.png,52.0,27
56874,../images/natterjack_s_000119.png,,6
31931,../images/bufo_viridis_s_000011.png,,6
16650,../images/liberty_ship_s_001885.png,,8
14960,../images/pekinese_s_001969.png,,5
43906,../images/broodmare_s_000741.png,,7
37799,../images/police_cruiser_s_000117.png,,1
42141,../images/cat_s_000629.png,,3
34100,../images/passenger_ship_s_002125.png,,8
20834,../images/stealth_bomber_s_002184.png,,0
29782,../images/oil_tanker_s_000900.png,,8
20600,../images/tow_truck_s_001537.png,,9
52650,../images/mutt_s_002186.png,,5
41785,../images/barking_frog_s_000276.png,,6
59058,../images/mutt_s_001699.png,,5
59413,../images/airliner_s_001698.png,,0
65361,../images/maple_s_000604.png,47.0,27
53961,../images/guard_boat_s_000976.png,,8
55448,../images/dump_truck_s_000248.png,,9
63355,../images/young_girl_s_001811.png,35.0,24
71945,../images/palm_tree_s_001580.png,56.0,27
12634,../images/airliner_s_000021.png,,0
60306,../images/bosc_s_001966.png,57.0,24
48515,../images/auto_s_001884.png,,1
36793,../images/deer_s_001354.png,,4
64451,../images/infant_s_001141.png,2.0,24
64673,../images/red_delicious_s_000008.png,0.0,24
6317,../images/struthio_camelus_s_000024.png,,2
9668,../images/station_wagon_s_002389.png,,1
42644,../images/stealth_bomber_s_000931.png,,0
57302,../images/rana_temporaria_s_000299.png,,6
52101,../images/crapaud_s_001521.png,,6
30838,../images/tomcat_s_001881.png,,3
27099,../images/convertible_s_002464.png,,1
51635,../images/quarter_horse_s_000142.png,,7
40740,../images/airbus_s_000582.png,,0
42893,../images/bufo_bufo_s_000364.png,,6
59087,../images/tabby_cat_s_001539.png,,3
54837,../images/broodmare_s_000742.png,,7
12866,../images/tank_ship_s_001220.png,,8
21219,../images/camion_s_000019.png,,9
21485,../images/dump_truck_s_000019.png,,9
7264,../images/american_toad_s_000422.png,,6
13220,../images/true_frog_s_001140.png,,6
37229,../images/mutt_s_001582.png,,5
44936,../images/estate_car_s_000225.png,,1
53227,../images/wagtail_s_001877.png,,2
54001,../images/apteryx_s_000203.png,,2
47857,../images/cervus_sika_s_000383.png,,4
62090,../images/orchid_s_000112.png,54.0,12
52760,../images/struthio_camelus_s_000706.png,,2
11349,../images/emu_novaehollandiae_s_000089.png,,2
22435,../images/jetliner_s_000700.png,,0
60811,../images/bell_pepper_s_001330.png,83.0,24
53875,../images/dunnock_s_001667.png,,2
27666,../images/japanese_spaniel_s_001082.png,,5
61223,../images/black_woman_s_002117.png,98.0,24
16702,../images/sika_s_000460.png,,4
20682,../images/dive_bomber_s_001073.png,,0
35207,../images/police_cruiser_s_001059.png,,1
53900,../images/felis_domesticus_s_000682.png,,3
53273,../images/cargo_vessel_s_001386.png,,8
70350,../images/macoun_s_000978.png,0.0,24
10620,../images/powerboat_s_000752.png,,8
32955,../images/cargo_vessel_s_001983.png,,8
37354,../images/auto_s_001935.png,,1
45183,../images/tip_truck_s_000118.png,,9
60332,../images/adam_s_002637.png,46.0,24
54607,../images/coupe_s_002031.png,,1
61367,../images/rose_s_001407.png,70.0,12
693,../images/moose_s_001500.png,,4
8531,../images/abandoned_ship_s_000004.png,,8
11000,../images/estate_car_s_000677.png,,1
22161,../images/felis_domesticus_s_000292.png,,3
65616,../images/orchid_s_000380.png,54.0,12
45133,../images/roe_deer_s_000006.png,,4
49334,../images/mutt_s_001592.png,,5
42445,../images/cat_s_002312.png,,3
15073,../images/dawn_horse_s_001906.png,,7
26860,../images/mule_deer_s_002282.png,,4
12508,../images/toad_s_002601.png,,6
43090,../images/fallow_deer_s_000527.png,,4
21414,../images/passenger_ship_s_001602.png,,8
70351,../images/boy_s_000041.png,11.0,24
71570,../images/cichlid_fish_s_000669.png,1.0,11
31901,../images/puppy_s_000669.png,,5
73585,../images/sunflower_s_000678.png,82.0,12
49069,../images/wagtail_s_001631.png,,2
33268,../images/monoplane_s_000045.png,,0
53521,../images/cargo_vessel_s_001520.png,,8
7341,../images/toad_frog_s_000151.png,,6
34447,../images/bufo_viridis_s_001159.png,,6
74983,../images/bartlett_pear_s_000473.png,57.0,24
505,../images/stag_s_002583.png,,4
36195,../images/stealth_fighter_s_001001.png,,0
70799,../images/orchid_s_000433.png,54.0,12
8155,../images/airliner_s_001027.png,,0
24592,../images/dive_bomber_s_000751.png,,0
2613,../images/plane_s_000396.png,,0
5538,../images/lipizzan_s_001885.png,,7
4089,../images/tabby_cat_s_001311.png,,3
12370,../images/domestic_cat_s_000422.png,,3
65931,../images/morchella_esculenta_s_000105.png,51.0,24
66573,../images/sweet_pepper_s_000112.png,83.0,24
48673,../images/toy_spaniel_s_001148.png,,5
47168,../images/compact_car_s_000218.png,,1
7508,../images/river_boat_s_000112.png,,8
71300,../images/lady_tulip_s_000376.png,92.0,12
63365,../images/morchella_esculenta_s_001436.png,51.0,24
61352,../images/altar_boy_s_001436.png,11.0,24
73912,../images/white_willow_s_000526.png,96.0,27
55838,../images/stag_s_002496.png,,4
4177,../images/cat_s_000634.png,,3
3338,../images/emu_s_002380.png,,2
24458,../images/camion_s_001309.png,,9
5189,../images/struthio_camelus_s_000259.png,,2
62280,../images/rosebush_s_000784.png,70.0,12
41356,../images/motorcar_s_001029.png,,1
30070,../images/honey_eater_s_000392.png,,2
3891,../images/airliner_s_000088.png,,0
30845,../images/dawn_horse_s_000260.png,,7
12680,../images/delivery_truck_s_000866.png,,9
23118,../images/wagtail_s_001726.png,,2
2053,../images/attack_aircraft_s_001291.png,,0
28760,../images/green_frog_s_001407.png,,6
30403,../images/cassowary_s_002249.png,,2
66351,../images/sunflower_s_000550.png,82.0,12
3880,../images/dive_bomber_s_000217.png,,0
10139,../images/boat_s_001495.png,,8
3695,../images/moose_s_000536.png,,4
74867,../images/rosebush_s_000692.png,70.0,12
58779,../images/broodmare_s_001444.png,,7
2106,../images/fawn_s_001319.png,,4
44639,../images/rana_temporaria_s_001328.png,,6
68961,../images/sunflower_s_000505.png,82.0,12
25620,../images/red_deer_s_001105.png,,4
16437,../images/compact_car_s_002180.png,,1
74523,../images/stingray_s_001372.png,67.0,11
42048,../images/ferryboat_s_000335.png,,8
68203,../images/infant_s_000302.png,2.0,24
12339,../images/bufo_americanus_s_000711.png,,6
6337,../images/merchantman_s_001769.png,,8
32308,../images/passerine_s_001831.png,,2
4502,../images/pontoon_s_000028.png,,8
48240,../images/blenheim_spaniel_s_000267.png,,5
62302,../images/boy_s_000131.png,11.0,24
29598,../images/freighter_s_001472.png,,8
67144,../images/rosebush_s_002108.png,70.0,12
23930,../images/prunella_modularis_s_000178.png,,2
13226,../images/wagtail_s_000880.png,,2
17681,../images/elk_s_000600.png,,4
54427,../images/alauda_arvensis_s_001161.png,,2
52783,../images/stealth_bomber_s_002204.png,,0
11355,../images/roan_s_000310.png,,7
44448,../images/shooting_brake_s_000001.png,,1
14939,../images/stud_mare_s_000720.png,,7
20617,../images/packet_boat_s_000611.png,,8
11409,../images/tabby_cat_s_002368.png,,3
26376,../images/biplane_s_001522.png,,0
69678,../images/adam_s_002377.png,46.0,24
28081,../images/coupe_s_001014.png,,1
14516,../images/alces_alces_s_001441.png,,4
63971,../images/poppy_s_000304.png,62.0,12
23398,../images/fighter_aircraft_s_000699.png,,0
39171,../images/house_cat_s_000020.png,,3
19541,../images/monoplane_s_001043.png,,0
58338,../images/felis_catus_s_000457.png,,3
70257,../images/goldfish_s_002712.png,1.0,11
74607,../images/man_s_000270.png,46.0,24
26177,../images/fighter_aircraft_s_000664.png,,0
58924,../images/emu_s_000937.png,,2
58055,../images/alauda_arvensis_s_000863.png,,2
36798,../images/fireboat_s_000015.png,,8
10552,../images/tennessee_walking_horse_s_001248.png,,7
25261,../images/airbus_s_001831.png,,0
52740,../images/shooting_brake_s_000071.png,,1
57337,../images/frog_s_002170.png,,6
46517,../images/lippizan_s_001244.png,,7
63020,../images/halibut_s_000157.png,32.0,11
58695,../images/wapiti_s_000561.png,,4
58401,../images/tabby_cat_s_000835.png,,3
18971,../images/canis_familiaris_s_000067.png,,5
10650,../images/airliner_s_001779.png,,0
45096,../images/fighter_aircraft_s_000893.png,,0
46823,../images/alces_alces_s_001633.png,,4
15646,../images/automobile_s_001810.png,,1
7621,../images/stud_mare_s_000912.png,,7
23666,../images/containership_s_000672.png,,8
14866,../images/boat_s_000468.png,,8
5631,../images/mule_deer_s_000436.png,,4
19261,../images/wapiti_s_001489.png,,4
41401,../images/nandu_s_000804.png,,2
64527,../images/pine_tree_s_000395.png,59.0,27
19029,../images/pekinese_s_001155.png,,5
24535,../images/cassowary_s_001027.png,,2
30953,../images/rana_pipiens_s_000950.png,,6
27824,../images/cow_pony_s_000650.png,,7
12858,../images/deer_s_001668.png,,4
30744,../images/airliner_s_001397.png,,0
67847,../images/bosc_s_001481.png,57.0,24
62604,../images/palm_tree_s_001619.png,56.0,27
69096,../images/bartlett_s_000866.png,57.0,24
23199,../images/houseboat_s_000055.png,,8
15989,../images/toy_spaniel_s_001156.png,,5
1814,../images/red_deer_s_001332.png,,4
5403,../images/arabian_s_001262.png,,7
60245,../images/verpa_bohemica_s_000072.png,51.0,24
29010,../images/house_cat_s_001337.png,,3
38291,../images/nandu_s_000265.png,,2
18381,../images/propeller_plane_s_000796.png,,0
27193,../images/odocoileus_hemionus_s_000190.png,,4
62015,../images/mako_shark_s_001389.png,73.0,11
66996,../images/oak_tree_s_000292.png,52.0,27
3830,../images/shooting_brake_s_001478.png,,1
69152,../images/pine_s_001010.png,59.0,27
60470,../images/abel_s_000090.png,46.0,24
23898,../images/domestic_dog_s_000369.png,,5
15841,../images/fire_engine_s_000325.png,,9
