,image,final_labels,labels
59198,../images/house_cat_s_000684.png,,3
41938,../images/mutt_s_002184.png,,5
20745,../images/coupe_s_001322.png,,1
2848,../images/attack_aircraft_s_001005.png,,0
55558,../images/buckskin_s_000038.png,,7
31312,../images/true_frog_s_001318.png,,6
12364,../images/arabian_s_000172.png,,7
12201,../images/boat_s_000724.png,,8
14566,../images/fawn_s_000807.png,,4
53596,../images/accentor_s_001031.png,,2
6725,../images/cab_s_000891.png,,1
45767,../images/american_elk_s_000081.png,,4
62231,../images/poppy_s_002774.png,62.0,12
36681,../images/emu_s_001985.png,,2
1210,../images/anuran_s_000032.png,,6
58363,../images/bird_of_passage_s_000521.png,,2
67085,../images/orchid_s_001598.png,54.0,12
51584,../images/dawn_horse_s_001676.png,,7
64395,../images/swamp_red_oak_s_000029.png,52.0,27
33540,../images/compact_car_s_000759.png,,1
49549,../images/wagtail_s_001937.png,,2
53531,../images/houseboat_s_000065.png,,8
13461,../images/pekingese_s_000821.png,,5
47440,../images/maltese_dog_s_001445.png,,5
19912,../images/woodland_caribou_s_000022.png,,4
26947,../images/tennessee_walker_s_000927.png,,7
35291,../images/wagon_s_002541.png,,1
5015,../images/fighter_aircraft_s_000456.png,,0
63611,../images/sweet_pepper_s_000747.png,83.0,24
17228,../images/truck_s_000719.png,,9
56555,../images/convertible_s_000101.png,,1
41104,../images/sparrow_s_001199.png,,2
3416,../images/ostrich_s_000796.png,,2
63044,../images/salix_alba_s_000614.png,96.0,27
23758,../images/tipper_truck_s_000391.png,,9
30747,../images/coupe_s_000748.png,,1
7435,../images/maltese_dog_s_000928.png,,5
60110,../images/mushroom_s_001337.png,51.0,24
69177,../images/stingray_s_000262.png,67.0,11
40905,../images/blenheim_spaniel_s_001108.png,,5
69041,../images/black_woman_s_001073.png,98.0,24
51874,../images/container_ship_s_002237.png,,8
62509,../images/acer_saccharinum_s_000646.png,47.0,27
41975,../images/stealth_fighter_s_000264.png,,0
39982,../images/frog_s_002075.png,,6
74088,../images/sunflower_s_001253.png,82.0,12
22308,../images/plane_s_000041.png,,0
65779,../images/northern_spy_s_000423.png,0.0,24
50008,../images/tabby_cat_s_001397.png,,3
9595,../images/automobile_s_000009.png,,1
30705,../images/emu_s_000642.png,,2
33050,../images/taxicab_s_000506.png,,1
2953,../images/tipper_truck_s_001069.png,,9
20289,../images/alley_cat_s_002783.png,,3
57003,../images/studhorse_s_000179.png,,7
12350,../images/police_cruiser_s_000569.png,,1
50116,../images/attack_aircraft_s_000114.png,,0
46152,../images/container_vessel_s_001571.png,,8
43845,../images/domestic_cat_s_000475.png,,3
1168,../images/stealth_fighter_s_001077.png,,0
24245,../images/tractor_trailer_s_000058.png,,9
17887,../images/apteryx_s_000304.png,,2
12933,../images/leopard_frog_s_000006.png,,6
20674,../images/automobile_s_000025.png,,1
53460,../images/station_wagon_s_002362.png,,1
57447,../images/merchant_ship_s_000700.png,,8
56582,../images/elk_s_001994.png,,4
26054,../images/southwestern_toad_s_000266.png,,6
31234,../images/puppy_s_002192.png,,5
16482,../images/tandem_trailer_s_000178.png,,9
55787,../images/stealth_bomber_s_001487.png,,0
66672,../images/red_delicious_s_000824.png,0.0,24
66658,../images/orchid_s_001815.png,54.0,12
25235,../images/true_cat_s_000431.png,,3
2104,../images/pekingese_s_001154.png,,5
2276,../images/midwife_toad_s_000111.png,,6
50205,../images/domestic_cat_s_001676.png,,3
29816,../images/puppy_s_000026.png,,5
45265,../images/stealth_fighter_s_000740.png,,0
21638,../images/cabin_cruiser_s_000537.png,,8
14357,../images/dumper_s_001707.png,,9
40716,../images/meadow_pipit_s_000585.png,,2
54552,../images/pekingese_s_001557.png,,5
8202,../images/steed_s_000145.png,,7
8318,../images/semi_s_000165.png,,9
11840,../images/broodmare_s_001530.png,,7
15745,../images/passenger_ship_s_000760.png,,8
35838,../images/grass_frog_s_001457.png,,6
16621,../images/bufo_bufo_s_000286.png,,6
56967,../images/mule_deer_s_000656.png,,4
8561,../images/fire_truck_s_001003.png,,9
53039,../images/convertible_s_000056.png,,1
47401,../images/biplane_s_000473.png,,0
66869,../images/mushroom_s_002200.png,51.0,24
55656,../images/domestic_cat_s_000996.png,,3
28678,../images/rana_clamitans_s_000753.png,,6
4922,../images/pekinese_s_001958.png,,5
37755,../images/shooting_brake_s_001626.png,,1
17898,../images/toy_s_000082.png,,5
58841,../images/wagtail_s_000646.png,,2
54486,../images/small_boat_s_000536.png,,8
19188,../images/jumbo_jet_s_000397.png,,0
39049,../images/biplane_s_000809.png,,0
14837,../images/stud_mare_s_000941.png,,7
6218,../images/stud_mare_s_001296.png,,7
64511,../images/dwarf_tulip_s_000215.png,92.0,12
28799,../images/sika_s_000053.png,,4
28045,../images/automobile_s_002375.png,,1
45288,../images/twinjet_s_000123.png,,0
63964,../images/infant_s_001619.png,2.0,24
17086,../images/bird_of_passage_s_000322.png,,2
69424,../images/orchid_s_001959.png,54.0,12
4794,../images/passenger_ship_s_001062.png,,8
73942,../images/pine_tree_s_001892.png,59.0,27
66458,../images/trout_s_002648.png,91.0,11
45787,../images/compact_car_s_002186.png,,1
68676,../images/poppy_s_000627.png,62.0,12
73744,../images/male_child_s_001168.png,11.0,24
71513,../images/mountain_rose_s_000076.png,70.0,12
16533,../images/truck_s_001783.png,,9
7250,../images/tailed_frog_s_000089.png,,6
8701,../images/odocoileus_hemionus_s_001033.png,,4
44611,../images/spring_frog_s_000067.png,,6
29116,../images/delivery_truck_s_000365.png,,9
4046,../images/dive_bomber_s_000304.png,,0
42601,../images/bird_s_000490.png,,2
27898,../images/caribou_s_000844.png,,4
19752,../images/alley_cat_s_000429.png,,3
43645,../images/western_toad_s_000969.png,,6
9167,../images/pekingese_s_002703.png,,5
4643,../images/aerial_ladder_truck_s_001000.png,,9
9066,../images/coupe_s_000720.png,,1
45812,../images/sika_s_000017.png,,4
60243,../images/maple_s_000711.png,47.0,27
53229,../images/tipper_s_000287.png,,9
59730,../images/bufo_marinus_s_000760.png,,6
61025,../images/sweet_pepper_s_000262.png,83.0,24
26077,../images/convertible_s_002274.png,,1
49534,../images/garbage_truck_s_000302.png,,9
71742,../images/orchid_s_001998.png,54.0,12
49694,../images/semi_s_002474.png,,9
69892,../images/tulip_s_000674.png,92.0,12
38671,../images/rana_cascadae_s_000002.png,,6
2438,../images/tanker_s_002243.png,,8
53571,../images/blenheim_spaniel_s_001104.png,,5
22023,../images/boat_s_002624.png,,8
60391,../images/northern_red_oak_s_000375.png,52.0,27
47149,../images/alces_alces_s_001053.png,,4
9458,../images/maltese_dog_s_001322.png,,5
50461,../images/bufo_s_000173.png,,6
3111,../images/western_toad_s_000905.png,,6
55882,../images/wagon_s_000349.png,,1
1280,../images/feist_s_000924.png,,5
70278,../images/sunflower_s_000855.png,82.0,12
7710,../images/bullfrog_s_002060.png,,6
34971,../images/cassowary_s_001433.png,,2
37995,../images/shooting_brake_s_001537.png,,1
13715,../images/capreolus_capreolus_s_000078.png,,4
23931,../images/wrecker_s_002217.png,,9
55662,../images/pontoon_s_001560.png,,8
15243,../images/moose_s_000217.png,,4
25324,../images/cat_s_000339.png,,3
54953,../images/airliner_s_001336.png,,0
64022,../images/shark_s_000014.png,73.0,11
48258,../images/broodmare_s_001104.png,,7
25370,../images/arabian_s_002168.png,,7
67097,../images/goldfish_s_000013.png,1.0,11
3745,../images/ship_s_001263.png,,8
24132,../images/oil_tanker_s_001383.png,,8
26727,../images/rana_pipiens_s_000028.png,,6
10850,../images/camion_s_000878.png,,9
22167,../images/airbus_s_001657.png,,0
17349,../images/monoplane_s_000256.png,,0
37856,../images/honey_eater_s_000206.png,,2
41359,../images/fire_truck_s_001786.png,,9
41097,../images/sambar_s_001240.png,,4
40626,../images/quarter_horse_s_000023.png,,7
74273,../images/adam_s_001164.png,46.0,24
51556,../images/liberty_ship_s_000766.png,,8
32553,../images/moose_s_000638.png,,4
16418,../images/house_cat_s_000427.png,,3
72347,../images/orchid_s_000574.png,54.0,12
3500,../images/rana_temporaria_s_000626.png,,6
5060,../images/lippizaner_s_001597.png,,7
34573,../images/rig_s_000113.png,,9
7467,../images/tabby_cat_s_002843.png,,3
40048,../images/dredger_s_000486.png,,8
55751,../images/fawn_s_000718.png,,4
3662,../images/bird_s_001441.png,,2
26210,../images/house_cat_s_002093.png,,3
786,../images/cargo_vessel_s_001812.png,,8
19701,../images/leopard_frog_s_000447.png,,6
5230,../images/bufo_bufo_s_000029.png,,6
74346,../images/infant_s_000910.png,2.0,24
43358,../images/lipizzan_s_000883.png,,7
60668,../images/bartlett_pear_s_000071.png,57.0,24
3075,../images/tractor_trailer_s_001688.png,,9
49895,../images/fallow_deer_s_000932.png,,4
64040,../images/sour_orange_s_000667.png,53.0,24
61114,../images/feather_palm_s_000823.png,56.0,27
4262,../images/capreolus_capreolus_s_000955.png,,4
69427,../images/palm_tree_s_001790.png,56.0,27
38299,../images/stealth_bomber_s_000853.png,,0
50232,../images/mutt_s_000099.png,,5
68557,../images/shark_s_001888.png,73.0,11
54341,../images/compact_s_000163.png,,1
72654,../images/pine_s_000482.png,59.0,27
2752,../images/automobile_s_001168.png,,1
27771,../images/blenheim_spaniel_s_000790.png,,5
63584,../images/stingray_s_000900.png,67.0,11
13493,../images/arabian_s_001371.png,,7
45640,../images/trucking_rig_s_001605.png,,9
72602,../images/shark_s_000122.png,73.0,11
41724,../images/lippizan_s_000192.png,,7
30265,../images/lipizzan_s_001333.png,,7
26088,../images/jetliner_s_001901.png,,0
11979,../images/fighter_aircraft_s_001312.png,,0
71313,../images/orchid_s_001640.png,54.0,12
41374,../images/green_frog_s_001624.png,,6
28250,../images/cervus_elaphus_s_000441.png,,4
58470,../images/container_ship_s_001120.png,,8
64863,../images/flounder_s_001786.png,32.0,11
35611,../images/deer_s_000651.png,,4
4731,../images/leopard_frog_s_000484.png,,6
41324,../images/fighter_s_000407.png,,0
24072,../images/attack_aircraft_s_000664.png,,0
69849,../images/bell_pepper_s_000023.png,83.0,24
25477,../images/floatplane_s_000313.png,,0
11261,../images/pleasure_boat_s_001340.png,,8
31509,../images/tipper_s_000736.png,,9
5815,../images/odocoileus_hemionus_s_000651.png,,4
20710,../images/jumbo_jet_s_001150.png,,0
65122,../images/gray_sole_s_000024.png,32.0,11
13566,../images/gelding_s_000078.png,,7
65518,../images/quercus_virginiana_s_000917.png,52.0,27
41594,../images/felis_catus_s_001137.png,,3
36485,../images/wagon_s_001989.png,,1
39770,../images/pontoon_s_000324.png,,8
11677,../images/delivery_truck_s_001543.png,,9
46959,../images/delivery_truck_s_000155.png,,9
16448,../images/jumbo_jet_s_000958.png,,0
62286,../images/sunflower_s_001856.png,82.0,12
26654,../images/trucking_rig_s_001148.png,,9
49134,../images/ship_s_001686.png,,8
43177,../images/anthus_pratensis_s_000419.png,,2
16995,../images/quarter_horse_s_000760.png,,7
58898,../images/lipizzan_s_001226.png,,7
23292,../images/broodmare_s_001019.png,,7
16394,../images/trucking_rig_s_001319.png,,9
34960,../images/bird_s_001345.png,,2
68433,../images/bosc_s_000307.png,57.0,24
28064,../images/estate_car_s_001707.png,,1
48867,../images/tabby_cat_s_000826.png,,3
14453,../images/chihuahua_s_001782.png,,5
18612,../images/wagtail_s_000883.png,,2
11641,../images/nandu_s_000776.png,,2
5299,../images/pipit_s_000224.png,,2
54365,../images/delivery_truck_s_001470.png,,9
7707,../images/station_wagon_s_000480.png,,1
57911,../images/struthio_camelus_s_001537.png,,2
63112,../images/adam_s_000771.png,46.0,24
7233,../images/passenger_ship_s_002159.png,,8
5457,../images/dive_bomber_s_001741.png,,0
44861,../images/nandu_s_001607.png,,2
17424,../images/leopard_frog_s_000526.png,,6
32081,../images/biplane_s_001970.png,,0
62667,../images/sunflower_s_001371.png,82.0,12
9168,../images/dromaius_novaehollandiae_s_000338.png,,2
12126,../images/racing_boat_s_000602.png,,8
14896,../images/pekinese_s_000668.png,,5
29327,../images/bell_toad_s_000122.png,,6
34099,../images/domestic_cat_s_000074.png,,3
16821,../images/trucking_rig_s_000354.png,,9
60053,../images/flounder_s_000557.png,32.0,11
60803,../images/rose_s_000460.png,70.0,12
46781,../images/trailer_truck_s_000577.png,,9
31524,../images/dump_truck_s_001655.png,,9
490,../images/barren_ground_caribou_s_000077.png,,4
43693,../images/mongrel_s_002658.png,,5
60235,../images/wine_palm_s_000464.png,56.0,27
53739,../images/stud_s_000183.png,,7
25826,../images/toy_dog_s_000808.png,,5
15504,../images/cargo_ship_s_000019.png,,8
61400,../images/flounder_s_000186.png,32.0,11
33812,../images/texas_toad_s_000176.png,,6
21664,../images/boat_s_000001.png,,8
1234,../images/biplane_s_001420.png,,0
61714,../images/quercus_lobata_s_000226.png,52.0,27
43397,../images/dog_s_000646.png,,5
12272,../images/lipizzan_s_002064.png,,7
68975,../images/northern_spy_s_000009.png,0.0,24
28395,../images/bufo_bufo_s_001751.png,,6
22155,../images/cassowary_s_001073.png,,2
44493,../images/appaloosa_s_001561.png,,7
27448,../images/moving_van_s_001356.png,,9
56176,../images/articulated_lorry_s_000588.png,,9
66951,../images/gray_sole_s_000376.png,32.0,11
4986,../images/dump_truck_s_001831.png,,9
59924,../images/elk_s_001728.png,,4
48718,../images/lorry_s_001525.png,,9
35092,../images/cat_s_002288.png,,3
29315,../images/estate_car_s_000069.png,,1
41767,../images/skylark_s_001121.png,,2
8807,../images/tipper_s_000130.png,,9
39468,../images/hospital_ship_s_002265.png,,8
39411,../images/maltese_dog_s_000711.png,,5
23483,../images/felis_domesticus_s_000230.png,,3
28364,../images/mare_s_000248.png,,7
53673,../images/ostrich_s_002185.png,,2
40367,../images/station_wagon_s_002308.png,,1
7890,../images/bird_s_001121.png,,2
48161,../images/peke_s_001411.png,,5
40735,../images/tipper_truck_s_000316.png,,9
71145,../images/girl_s_000311.png,35.0,24
56871,../images/truck_s_001361.png,,9
9102,../images/fawn_s_000009.png,,4
44030,../images/cruiser_s_000762.png,,1
18043,../images/sika_s_000206.png,,4
33636,../images/quarter_horse_s_000671.png,,7
25462,../images/twinjet_s_001207.png,,0
29828,../images/convertible_s_000003.png,,1
32233,../images/jumbojet_s_000648.png,,0
17429,../images/dumper_s_000185.png,,9
31540,../images/tipper_lorry_s_000743.png,,9
25527,../images/mouser_s_002005.png,,3
55474,../images/coupe_s_000012.png,,1
14011,../images/pilot_boat_s_001349.png,,8
34399,../images/truck_s_000003.png,,9
13961,../images/tennessee_walking_horse_s_000518.png,,7
52469,../images/camion_s_002247.png,,9
24402,../images/felis_catus_s_001195.png,,3
19754,../images/lapdog_s_001029.png,,5
36434,../images/aerial_ladder_truck_s_000143.png,,9
6241,../images/coupe_s_000902.png,,1
37135,../images/mouser_s_001384.png,,3
47454,../images/bufo_calamita_s_000501.png,,6
65307,../images/verpa_s_000494.png,51.0,24
61030,../images/poppy_s_002725.png,62.0,12
68727,../images/baby_s_002781.png,2.0,24
74988,../images/mushroom_s_001179.png,51.0,24
63955,../images/infant_s_000725.png,2.0,24
61571,../images/quercus_garryana_s_000507.png,52.0,27
35731,../images/jetliner_s_000001.png,,0
8172,../images/sparrow_s_001458.png,,2
3742,../images/bufo_americanus_s_000899.png,,6
33742,../images/auto_s_001362.png,,1
61753,../images/salix_viminalis_s_000224.png,96.0,27
47184,../images/quarter_horse_s_001754.png,,7
62099,../images/goldfish_s_002508.png,1.0,11
7050,../images/tabby_s_000638.png,,3
59326,../images/attack_aircraft_s_001657.png,,0
65655,../images/salix_alba_s_000388.png,96.0,27
42127,../images/lorry_s_000473.png,,9
58101,../images/banana_boat_s_002071.png,,8
13328,../images/cat_s_000457.png,,3
25983,../images/cat_s_000691.png,,3
62796,../images/baby_s_001782.png,2.0,24
50513,../images/station_wagon_s_001085.png,,1
17954,../images/cassowary_s_001010.png,,2
16183,../images/lipizzan_s_001579.png,,7
48740,../images/police_cruiser_s_000690.png,,1
68432,../images/trout_s_000091.png,91.0,11
10539,../images/american_elk_s_000517.png,,4
58322,../images/cervus_elaphus_s_001360.png,,4
34368,../images/leopard_frog_s_002183.png,,6
15930,../images/delivery_van_s_000380.png,,9
61652,../images/coast_live_oak_s_000412.png,52.0,27
64483,../images/english_sole_s_000054.png,32.0,11
20454,../images/airbus_s_001437.png,,0
5265,../images/dog_s_002495.png,,5
2792,../images/wapiti_s_000985.png,,4
68226,../images/rainbow_trout_s_001466.png,91.0,11
15768,../images/fireboat_s_000316.png,,8
68416,../images/mushroom_s_002397.png,51.0,24
34831,../images/jumbo_jet_s_001524.png,,0
30759,../images/western_toad_s_000279.png,,6
21062,../images/dog_s_000889.png,,5
38340,../images/twinjet_s_000727.png,,0
27589,../images/aerial_ladder_truck_s_000627.png,,9
9439,../images/compact_s_000452.png,,1
43735,../images/tabby_cat_s_001271.png,,3
22182,../images/moving_van_s_000618.png,,9
51536,../images/chihuahua_s_000724.png,,5
50897,../images/broodmare_s_000198.png,,7
27228,../images/convertible_s_000136.png,,1
39897,../images/tabby_cat_s_002451.png,,3
43483,../images/stealth_fighter_s_000815.png,,0
39899,../images/twinjet_s_000886.png,,0
64236,../images/male_child_s_001283.png,11.0,24
64385,../images/rosebush_s_000391.png,70.0,12
57015,../images/house_cat_s_000092.png,,3
6206,../images/moose_s_001345.png,,4
56051,../images/rangifer_caribou_s_000643.png,,4
3864,../images/domestic_cat_s_000124.png,,3
73815,../images/palm_tree_s_001517.png,56.0,27
73151,../images/orchid_s_000448.png,54.0,12
65358,../images/sunflower_s_000414.png,82.0,12
20924,../images/monoplane_s_000230.png,,0
6023,../images/ostrich_s_000033.png,,2
69527,../images/man_s_000430.png,46.0,24
51806,../images/shooting_brake_s_000311.png,,1
26943,../images/fallow_deer_s_000373.png,,4
16902,../images/houseboat_s_000388.png,,8
2289,../images/automobile_s_001067.png,,1
1488,../images/lipizzan_s_000869.png,,7
14468,../images/airbus_s_001912.png,,0
3363,../images/dumper_s_000822.png,,9
41126,../images/articulated_lorry_s_000367.png,,9
17540,../images/tabby_s_001901.png,,3
35029,../images/japanese_spaniel_s_000120.png,,5
63816,../images/tulip_s_001191.png,92.0,12
70324,../images/golden_delicious_s_000505.png,0.0,24
6603,../images/alces_alces_s_000503.png,,4
27527,../images/dump_truck_s_000447.png,,9
32396,../images/bufo_bufo_s_001092.png,,6
13166,../images/car_s_000855.png,,1
27932,../images/rowboat_s_000279.png,,8
3573,../images/stud_mare_s_001140.png,,7
58019,../images/domestic_cat_s_002003.png,,3
74078,../images/cichlid_s_001243.png,1.0,11
70984,../images/yellow_delicious_s_000179.png,0.0,24
21113,../images/broodmare_s_000175.png,,7
4687,../images/mule_deer_s_000729.png,,4
25248,../images/puppy_s_000279.png,,5
52433,../images/tractor_trailer_s_001915.png,,9
33229,../images/airbus_s_001417.png,,0
8921,../images/lippizan_s_001106.png,,7
46350,../images/chihuahua_s_001616.png,,5
67720,../images/male_child_s_000904.png,11.0,24
19878,../images/jumbojet_s_001194.png,,0
29294,../images/rana_clamitans_s_000624.png,,6
44093,../images/tabby_cat_s_000257.png,,3
39819,../images/seaplane_s_000037.png,,0
8205,../images/puppy_s_000909.png,,5
64858,../images/abel_s_000081.png,46.0,24
13506,../images/prunella_modularis_s_000090.png,,2
29832,../images/maltese_s_000171.png,,5
69315,../images/shark_s_000644.png,73.0,11
42129,../images/domestic_cat_s_001841.png,,3
55494,../images/delivery_van_s_001847.png,,9
43525,../images/airliner_s_001889.png,,0
60980,../images/bartlett_pear_s_000300.png,57.0,24
23731,../images/oil_tanker_s_002053.png,,8
52509,../images/honey_eater_s_000954.png,,2
61057,../images/navel_orange_s_000048.png,53.0,24
35408,../images/pilot_boat_s_000968.png,,8
6876,../images/lipizzan_s_001212.png,,7
53957,../images/truck_s_002225.png,,9
23239,../images/tabby_cat_s_000949.png,,3
44164,../images/toy_spaniel_s_001621.png,,5
69282,../images/golden_willow_s_000572.png,96.0,27
50877,../images/bird_s_001833.png,,2
5876,../images/mouser_s_000190.png,,3
71950,../images/shumard_oak_s_000032.png,52.0,27
74968,../images/young_lady_s_000993.png,35.0,24
60907,../images/bell_pepper_s_000653.png,83.0,24
19750,../images/cat_s_002607.png,,3
26400,../images/sparrow_s_001066.png,,2
11802,../images/airliner_s_000950.png,,0
70398,../images/palm_tree_s_002100.png,56.0,27
7319,../images/maltese_s_000411.png,,5
40082,../images/trucking_rig_s_001431.png,,9
38448,../images/car_s_000578.png,,1
34522,../images/freighter_s_000967.png,,8
14829,../images/ostrich_s_002468.png,,2
69631,../images/navel_orange_s_001424.png,53.0,24
53100,../images/stealth_bomber_s_000321.png,,0
48302,../images/mutt_s_001790.png,,5
51921,../images/flying_bird_s_001895.png,,2
13262,../images/automobile_s_001088.png,,1
30128,../images/rana_cascadae_s_000015.png,,6
18313,../images/lipizzan_s_001749.png,,7
25879,../images/cervus_sika_s_000312.png,,4
11882,../images/wagtail_s_000453.png,,2
22627,../images/taxi_s_001243.png,,1
12066,../images/true_frog_s_001220.png,,6
72386,../images/acer_saccharum_s_000591.png,47.0,27
19179,../images/stud_mare_s_000499.png,,7
26937,../images/coupe_s_000543.png,,1
46087,../images/peke_s_001427.png,,5
30473,../images/maltese_s_000831.png,,5
56124,../images/iceboat_s_000490.png,,8
10716,../images/twinjet_s_001329.png,,0
41456,../images/airliner_s_000087.png,,0
13880,../images/fighter_s_001043.png,,0
64771,../images/boy_s_001807.png,11.0,24
1122,../images/apteryx_s_000454.png,,2
21442,../images/passerine_s_001530.png,,2
52820,../images/bufo_marinus_s_001237.png,,6
760,../images/arabian_s_001642.png,,7
11127,../images/truck_s_001706.png,,9
34578,../images/stealth_bomber_s_002305.png,,0
24701,../images/bufo_americanus_s_001118.png,,6
58336,../images/cat_s_000279.png,,3
71422,../images/english_oak_s_000648.png,52.0,27
21778,../images/cassowary_s_002114.png,,2
28097,../images/alces_alces_s_001630.png,,4
63540,../images/sunflower_s_001612.png,82.0,12
34277,../images/stud_mare_s_000050.png,,7
3782,../images/arabian_s_001367.png,,7
3442,../images/wapiti_s_000050.png,,4
66176,../images/palm_tree_s_001508.png,56.0,27
63437,../images/infant_s_001752.png,2.0,24
40347,../images/container_vessel_s_001626.png,,8
17635,../images/fawn_s_001597.png,,4
72620,../images/orchid_s_000511.png,54.0,12
10301,../images/fighter_aircraft_s_001775.png,,0
61142,../images/male_child_s_001402.png,11.0,24
51179,../images/domestic_cat_s_000370.png,,3
38753,../images/stealth_bomber_s_001331.png,,0
54483,../images/finch_s_000164.png,,2
2915,../images/european_toad_s_000341.png,,6
27284,../images/auto_s_000952.png,,1
17224,../images/attack_aircraft_s_000480.png,,0
46331,../images/rangifer_caribou_s_000209.png,,4
2911,../images/capreolus_capreolus_s_001628.png,,4
51085,../images/roe_deer_s_000837.png,,4
12194,../images/oil_tanker_s_001697.png,,8
69912,../images/rainbow_trout_s_001731.png,91.0,11
61204,../images/acer_saccharinum_s_000651.png,47.0,27
19950,../images/bird_s_001832.png,,2
26187,../images/prunella_modularis_s_000823.png,,2
28119,../images/fire_engine_s_001147.png,,9
18761,../images/wrecker_s_001869.png,,9
53593,../images/nandu_s_000234.png,,2
46768,../images/racing_boat_s_001179.png,,8
45462,../images/liberty_ship_s_001794.png,,8
49526,../images/compact_car_s_001770.png,,1
53719,../images/dog_s_000066.png,,5
46540,../images/container_ship_s_001112.png,,8
21008,../images/garbage_truck_s_001922.png,,9
44117,../images/automobile_s_001586.png,,1
2067,../images/coupe_s_001032.png,,1
19083,../images/maltese_s_000282.png,,5
10847,../images/airbus_s_001325.png,,0
74671,../images/baby_s_000728.png,2.0,24
9373,../images/airbus_s_000107.png,,0
66287,../images/pinyon_s_000051.png,59.0,27
57081,../images/fawn_s_000189.png,,4
47624,../images/frog_s_000034.png,,6
32441,../images/passenger_ship_s_001139.png,,8
6112,../images/stealth_fighter_s_000209.png,,0
5877,../images/mouser_s_001291.png,,3
59883,../images/lippizan_s_000130.png,,7
1220,../images/crapaud_s_001185.png,,6
50095,../images/pickerel_frog_s_000339.png,,6
12908,../images/mongrel_s_001154.png,,5
8741,../images/fighter_aircraft_s_000221.png,,0
2541,../images/gelding_s_000345.png,,7
68790,../images/orchid_s_000830.png,54.0,12
54199,../images/cargo_vessel_s_001474.png,,8
37075,../images/fallow_deer_s_001352.png,,4
38550,../images/lipizzan_s_001332.png,,7
34508,../images/lark_s_001345.png,,2
69709,../images/morchella_esculenta_s_001119.png,51.0,24
36731,../images/odocoileus_hemionus_s_001023.png,,4
24783,../images/rana_catesbeiana_s_000303.png,,6
10306,../images/tipper_s_001725.png,,9
53950,../images/cargo_ship_s_000200.png,,8
20634,../images/delivery_truck_s_000461.png,,9
38795,../images/compact_car_s_000151.png,,1
7650,../images/american_toad_s_000592.png,,6
15394,../images/automobile_s_002038.png,,1
31576,../images/container_ship_s_000422.png,,8
20886,../images/broodmare_s_000669.png,,7
42262,../images/ladder_truck_s_000357.png,,9
11636,../images/pekingese_s_001393.png,,5
58783,../images/leopard_frog_s_000069.png,,6
36186,../images/bird_s_001916.png,,2
49277,../images/lippizan_s_000757.png,,7
19165,../images/coupe_s_000983.png,,1
23099,../images/airliner_s_001131.png,,0
18122,../images/packet_boat_s_001169.png,,8
61520,../images/rose_s_000741.png,70.0,12
42585,../images/cat_s_001415.png,,3
9009,../images/stealth_fighter_s_001366.png,,0
46435,../images/container_ship_s_000637.png,,8
39773,../images/house_cat_s_002053.png,,3
48115,../images/compact_car_s_002028.png,,1
8988,../images/tabby_cat_s_001885.png,,3
28821,../images/motorcar_s_000918.png,,1
62886,../images/lady_tulip_s_000163.png,92.0,12
27196,../images/garbage_truck_s_000630.png,,9
39025,../images/rig_s_000195.png,,9
12889,../images/appaloosa_s_000059.png,,7
11722,../images/toy_spaniel_s_000599.png,,5
35274,../images/oil_tanker_s_000490.png,,8
60559,../images/bell_pepper_s_000516.png,83.0,24
66301,../images/abel_s_000349.png,46.0,24
50998,../images/tabby_s_000765.png,,3
56685,../images/motorcar_s_001132.png,,1
21668,../images/dromaius_novaehollandiae_s_000079.png,,2
52726,../images/toy_spaniel_s_000247.png,,5
38873,../images/rig_s_000229.png,,9
70790,../images/orchid_s_000319.png,54.0,12
67283,../images/red_delicious_s_002036.png,0.0,24
48865,../images/broodmare_s_001459.png,,7
15404,../images/meadow_pipit_s_001139.png,,2
27547,../images/american_elk_s_000054.png,,4
1537,../images/rana_catesbeiana_s_001078.png,,6
12335,../images/station_wagon_s_000555.png,,1
61098,../images/rose_s_000152.png,70.0,12
41618,../images/caribou_s_001813.png,,4
41729,../images/quarter_horse_s_000082.png,,7
52287,../images/ostrich_s_002215.png,,2
26836,../images/puppy_s_000668.png,,5
72862,../images/morel_s_000656.png,51.0,24
28893,../images/struthio_camelus_s_001087.png,,2
18080,../images/stealth_fighter_s_000281.png,,0
54116,../images/prunella_modularis_s_000825.png,,2
4347,../images/toy_spaniel_s_001577.png,,5
12546,../images/mouser_s_000486.png,,3
52019,../images/dump_truck_s_000106.png,,9
49927,../images/lapdog_s_000687.png,,5
44909,../images/bird_s_000261.png,,2
55180,../images/delivery_truck_s_000357.png,,9
14429,../images/deer_s_000235.png,,4
56707,../images/dunnock_s_001008.png,,2
41191,../images/fallow_deer_s_001882.png,,4
21730,../images/rana_temporaria_s_000617.png,,6
9917,../images/songbird_s_002059.png,,2
53453,../images/passerine_s_001359.png,,2
22773,../images/stealth_bomber_s_002189.png,,0
18012,../images/hangar_queen_s_000016.png,,0
41469,../images/cassowary_s_001431.png,,2
51270,../images/auto_s_000270.png,,1
34645,../images/semi_s_001797.png,,9
54051,../images/mutt_s_000081.png,,5
19142,../images/fawn_s_000810.png,,4
24930,../images/quarter_horse_s_001880.png,,7
21304,../images/rangifer_caribou_s_000155.png,,4
64340,../images/trout_s_000133.png,91.0,11
5275,../images/fire_truck_s_002267.png,,9
