,image,final_labels,labels
35378,../images/fallow_deer_s_001198.png,,4
7554,../images/truck_s_002054.png,,9
44307,../images/jetliner_s_001247.png,,0
27439,../images/car_transporter_s_001161.png,,9
6000,../images/bufo_americanus_s_000162.png,,6
25773,../images/domestic_cat_s_001216.png,,3
19516,../images/roe_deer_s_001832.png,,4
11761,../images/lippizaner_s_000274.png,,7
22366,../images/dump_truck_s_000859.png,,9
71847,../images/railroad_train_s_000261.png,90.0,14
37852,../images/peke_s_000901.png,,5
6201,../images/sound_truck_s_000787.png,,9
54257,../images/bufo_debilis_s_000010.png,,6
42542,../images/dunnock_s_001481.png,,2
50180,../images/stealth_bomber_s_000669.png,,0
19304,../images/quarter_horse_s_001305.png,,7
17098,../images/cat_s_001399.png,,3
46592,../images/coupe_s_001627.png,,1
37908,../images/riding_horse_s_001857.png,,7
61655,../images/orchid_s_001528.png,54.0,11
13446,../images/tabby_s_000031.png,,3
35487,../images/king_charles_spaniel_s_000336.png,,5
20506,../images/bufo_canorus_s_000040.png,,6
58602,../images/speedboat_s_000308.png,,8
46944,../images/freighter_s_001141.png,,8
72813,../images/mako_shark_s_000353.png,73.0,10
54074,../images/ostrich_s_000527.png,,2
56566,../images/coupe_s_000984.png,,1
55100,../images/felis_domesticus_s_000387.png,,3
50589,../images/ladder_truck_s_001541.png,,9
2707,../images/airbus_s_001344.png,,0
69065,../images/cichlid_s_001920.png,1.0,10
50593,../images/rana_catesbeiana_s_001047.png,,6
53226,../images/icebreaker_s_002168.png,,8
28592,../images/felis_catus_s_000619.png,,3
65064,../images/bicycle_s_000156.png,8.0,14
49085,../images/compact_car_s_001490.png,,1
47467,../images/cat_s_002712.png,,3
34534,../images/maltese_s_000263.png,,5
41416,../images/stud_mare_s_001371.png,,7
54726,../images/airbus_s_002206.png,,0
42798,../images/mutt_s_000600.png,,5
14729,../images/oil_tanker_s_000339.png,,8
25027,../images/dive_bomber_s_001260.png,,0
74863,../images/electric_ray_s_001115.png,67.0,10
20222,../images/coupe_s_000792.png,,1
54089,../images/pekingese_s_000475.png,,5
17237,../images/stealth_bomber_s_000118.png,,0
9769,../images/bufo_bufo_s_000841.png,,6
62702,../images/cortland_s_000650.png,0.0,12
18092,../images/hedge_sparrow_s_000143.png,,2
67349,../images/mushroom_s_000666.png,51.0,12
25220,../images/fighter_aircraft_s_000362.png,,0
32949,../images/bullfrog_s_000098.png,,6
12476,../images/gelding_s_000144.png,,7
58369,../images/mule_deer_s_002550.png,,4
65654,../images/stingray_s_000745.png,67.0,10
62469,../images/northern_spy_s_000827.png,0.0,12
56004,../images/gelding_s_002099.png,,7
21779,../images/greenland_caribou_s_000054.png,,4
66427,../images/hognose_snake_s_001634.png,78.0,13
20887,../images/bullfrog_s_002207.png,,6
10562,../images/broodmare_s_000952.png,,7
71052,../images/shark_s_002211.png,73.0,10
58099,../images/tabby_cat_s_001509.png,,3
25328,../images/tennessee_walking_horse_s_000421.png,,7
42175,../images/amphibious_aircraft_s_000929.png,,0
53883,../images/lipizzan_s_001594.png,,7
38782,../images/stealth_bomber_s_001799.png,,0
72676,../images/train_s_002388.png,90.0,14
20777,../images/auto_s_002356.png,,1
26246,../images/passenger_ship_s_002001.png,,8
36667,../images/wapiti_s_000919.png,,4
28569,../images/gelding_s_001697.png,,7
68537,../images/sweet_pepper_s_001710.png,83.0,12
20730,../images/cervus_elaphus_s_000476.png,,4
27540,../images/felis_catus_s_001469.png,,3
56067,../images/speedboat_s_000415.png,,8
26978,../images/american_elk_s_000682.png,,4
124,../images/rana_temporaria_s_001087.png,,6
6059,../images/stallion_s_001119.png,,7
56717,../images/reconnaissance_plane_s_000997.png,,0
73633,../images/carassius_auratus_s_000155.png,1.0,10
20671,../images/dunnock_s_001692.png,,2
69718,../images/navel_orange_s_000086.png,53.0,12
31373,../images/leptodactylus_pentadactylus_s_000190.png,,6
51653,../images/articulated_lorry_s_000054.png,,9
37068,../images/biplane_s_000116.png,,0
41702,../images/attack_aircraft_s_000554.png,,0
35558,../images/tandem_trailer_s_000649.png,,9
10894,../images/trucking_rig_s_001667.png,,9
37258,../images/container_ship_s_001443.png,,8
13206,../images/airliner_s_000393.png,,0
64522,../images/minibike_s_001185.png,48.0,14
42298,../images/reconnaissance_plane_s_000745.png,,0
72387,../images/plaice_s_000178.png,32.0,10
57499,../images/dumper_s_001505.png,,9
73786,../images/stegosaurus_s_000763.png,29.0,13
2893,../images/toad_frog_s_000900.png,,6
53955,../images/plane_s_000354.png,,0
36316,../images/meadow_pipit_s_001242.png,,2
26481,../images/banana_boat_s_001352.png,,8
65742,../images/railroad_train_s_000138.png,90.0,14
74942,../images/bartlett_pear_s_000319.png,57.0,12
54130,../images/grass_frog_s_000599.png,,6
26677,../images/truck_s_002298.png,,9
37244,../images/male_horse_s_000185.png,,7
69326,../images/sweet_pepper_s_001376.png,83.0,12
58429,../images/elk_s_001102.png,,4
7278,../images/rana_pipiens_s_000505.png,,6
40619,../images/stealth_bomber_s_000477.png,,0
19080,../images/domestic_cat_s_000476.png,,3
16993,../images/tipper_truck_s_000502.png,,9
8044,../images/monoplane_s_000858.png,,0
51768,../images/passerine_s_001377.png,,2
48909,../images/cat_s_000974.png,,3
28673,../images/honey_eater_s_000251.png,,2
74957,../images/sea_trout_s_000376.png,91.0,10
67043,../images/staurikosaurus_s_000137.png,29.0,13
29161,../images/mule_deer_s_001740.png,,4
42472,../images/alauda_arvensis_s_001308.png,,2
14894,../images/spring_frog_s_000005.png,,6
40092,../images/wagon_s_000572.png,,1
26158,../images/car_s_001957.png,,1
20277,../images/puppy_s_002247.png,,5
31997,../images/flightless_bird_s_000701.png,,2
71971,../images/tulip_s_000896.png,92.0,11
62681,../images/rose_s_001882.png,70.0,11
550,../images/cat_s_000572.png,,3
73958,../images/golden_delicious_s_000066.png,0.0,12
2182,../images/toy_spaniel_s_000526.png,,5
47654,../images/domestic_cat_s_001851.png,,3
5994,../images/airbus_s_000925.png,,0
11567,../images/barren_ground_caribou_s_000864.png,,4
23297,../images/airliner_s_001353.png,,0
55242,../images/jumbojet_s_000398.png,,0
47847,../images/pekinese_s_000298.png,,5
31544,../images/felis_domesticus_s_000696.png,,3
37003,../images/english_toy_spaniel_s_000472.png,,5
20780,../images/stud_mare_s_000405.png,,7
20097,../images/attack_aircraft_s_000241.png,,0
66939,../images/eagle_ray_s_000124.png,67.0,10
22886,../images/japanese_deer_s_000715.png,,4
57543,../images/delivery_truck_s_001695.png,,9
21477,../images/racing_boat_s_000155.png,,8
42594,../images/emu_novaehollandiae_s_000349.png,,2
40150,../images/jetliner_s_001478.png,,0
53068,../images/skylark_s_001454.png,,2
53820,../images/biplane_s_000097.png,,0
48842,../images/twinjet_s_001307.png,,0
60331,../images/minibike_s_000052.png,48.0,14
50145,../images/stallion_s_001033.png,,7
42163,../images/coupe_s_001400.png,,1
71242,../images/mountain_rose_s_000915.png,70.0,11
1087,../images/pleasure_craft_s_001055.png,,8
67259,../images/ordinary_bicycle_s_000347.png,8.0,14
37778,../images/capreolus_capreolus_s_001060.png,,4
18661,../images/bird_s_000034.png,,2
59931,../images/airbus_s_001282.png,,0
46548,../images/dive_bomber_s_001179.png,,0
4449,../images/true_cat_s_001496.png,,3
70240,../images/navel_orange_s_000536.png,53.0,12
17712,../images/bird_s_000768.png,,2
32883,../images/convertible_s_000153.png,,1
25952,../images/stud_mare_s_000067.png,,7
46013,../images/tabby_s_000123.png,,3
18301,../images/tipper_truck_s_000961.png,,9
54879,../images/bufo_bufo_s_000472.png,,6
71067,../images/iguana_s_000935.png,44.0,13
29634,../images/attack_aircraft_s_001621.png,,0
69536,../images/guitarfish_s_000060.png,67.0,10
55827,../images/attack_aircraft_s_000086.png,,0
45934,../images/broodmare_s_001690.png,,7
9722,../images/boat_s_001466.png,,8
6175,../images/cervus_elaphus_s_000754.png,,4
17385,../images/tabby_cat_s_002347.png,,3
20597,../images/texas_toad_s_000239.png,,6
29109,../images/tomcat_s_000259.png,,3
28136,../images/tailed_toad_s_000275.png,,6
68442,../images/stegosaurus_s_000483.png,29.0,13
31692,../images/river_boat_s_000637.png,,8
2528,../images/wapiti_s_000736.png,,4
22860,../images/crapaud_s_000358.png,,6
19258,../images/nandu_s_000811.png,,2
43100,../images/tanker_s_002284.png,,8
25403,../images/caribou_s_001431.png,,4
29555,../images/shooting_brake_s_001448.png,,1
37095,../images/tomcat_s_001989.png,,3
29387,../images/stallion_s_002005.png,,7
69376,../images/bell_pepper_s_000020.png,83.0,12
36924,../images/biplane_s_000167.png,,0
29449,../images/house_cat_s_000101.png,,3
45408,../images/fallow_deer_s_000851.png,,4
36225,../images/roe_deer_s_000368.png,,4
42263,../images/tipper_lorry_s_000419.png,,9
21461,../images/dumper_s_000163.png,,9
58552,../images/frog_s_002862.png,,6
50980,../images/prunella_modularis_s_000579.png,,2
17764,../images/stealth_fighter_s_001460.png,,0
624,../images/dog_s_000052.png,,5
72251,../images/lizard_s_000701.png,44.0,13
25922,../images/tabby_s_001242.png,,3
55538,../images/appaloosa_s_002260.png,,7
54598,../images/estate_car_s_000669.png,,1
41141,../images/mongrel_s_001351.png,,5
58079,../images/chihuahua_s_001545.png,,5
35203,../images/wrecker_s_001492.png,,9
68081,../images/orchid_s_001600.png,54.0,11
51620,../images/maltese_s_000094.png,,5
12081,../images/barking_frog_s_000572.png,,6
8936,../images/ratite_s_000229.png,,2
67164,../images/shark_s_001885.png,73.0,10
11887,../images/biplane_s_001247.png,,0
23180,../images/toad_frog_s_000232.png,,6
2721,../images/container_vessel_s_001601.png,,8
58441,../images/ferryboat_s_000120.png,,8
48759,../images/lippizan_s_000334.png,,7
2083,../images/cat_s_000103.png,,3
28858,../images/automobile_s_002106.png,,1
12163,../images/broodmare_s_000863.png,,7
39565,../images/wapiti_s_000463.png,,4
21769,../images/true_cat_s_001046.png,,3
33450,../images/tennessee_walking_horse_s_000330.png,,7
15359,../images/lipizzan_s_000773.png,,7
69735,../images/sunflower_s_000338.png,82.0,11
47187,../images/fire_truck_s_002570.png,,9
10463,../images/cat_s_002076.png,,3
42931,../images/stealth_bomber_s_000735.png,,0
6752,../images/american_saddle_horse_s_000137.png,,7
1013,../images/grass_frog_s_000797.png,,6
11435,../images/moose_s_000798.png,,4
57432,../images/stud_mare_s_000978.png,,7
69834,../images/butterfly_orchid_s_001497.png,54.0,11
56268,../images/pekingese_s_002724.png,,5
3452,../images/coupe_s_001698.png,,1
72373,../images/train_s_000038.png,90.0,14
43027,../images/bufo_bufo_s_000296.png,,6
27398,../images/cargo_ship_s_001634.png,,8
71595,../images/goldfish_s_000425.png,1.0,10
9060,../images/tabby_s_000313.png,,3
22227,../images/automobile_s_002287.png,,1
65954,../images/turbot_s_000996.png,32.0,10
34410,../images/sambar_s_000042.png,,4
2617,../images/airliner_s_001663.png,,0
74285,../images/carassius_auratus_s_000220.png,1.0,10
8991,../images/rana_catesbeiana_s_000071.png,,6
6561,../images/puppy_s_001724.png,,5
45872,../images/boat_s_000875.png,,8
74049,../images/navel_orange_s_000866.png,53.0,12
6623,../images/station_wagon_s_000297.png,,1
34931,../images/pekingese_s_001485.png,,5
19618,../images/sea_boat_s_001789.png,,8
22647,../images/riding_horse_s_000422.png,,7
1123,../images/airliner_s_001110.png,,0
6757,../images/bird_s_000714.png,,2
60104,../images/ankylosaurus_s_001314.png,29.0,13
64853,../images/nile_crocodile_s_001155.png,27.0,13
6681,../images/caribou_s_000741.png,,4
2885,../images/amphibious_aircraft_s_000846.png,,0
60606,../images/bike_s_002116.png,8.0,14
7180,../images/domestic_cat_s_000264.png,,3
22048,../images/shooting_brake_s_000308.png,,1
15532,../images/red_deer_s_000314.png,,4
56883,../images/quarter_horse_s_001137.png,,7
41075,../images/police_cruiser_s_001094.png,,1
39675,../images/honey_eater_s_000097.png,,2
72461,../images/lady_tulip_s_000199.png,92.0,11
10034,../images/cow_pony_s_000969.png,,7
21591,../images/alauda_arvensis_s_001118.png,,2
32534,../images/midwife_toad_s_000230.png,,6
13287,../images/domestic_cat_s_001104.png,,3
50764,../images/shooting_brake_s_001002.png,,1
68126,../images/poppy_s_000587.png,62.0,11
4211,../images/lark_s_001519.png,,2
43788,../images/trucking_rig_s_001415.png,,9
803,../images/elephant_bird_s_001004.png,,2
35327,../images/fighter_aircraft_s_001655.png,,0
25863,../images/fawn_s_001599.png,,4
12514,../images/maltese_dog_s_000856.png,,5
416,../images/house_cat_s_001321.png,,3
45069,../images/tennessee_walking_horse_s_001641.png,,7
50800,../images/quarter_horse_s_000518.png,,7
4836,../images/felis_domesticus_s_000469.png,,3
25219,../images/tabby_cat_s_000495.png,,3
27485,../images/true_cat_s_000018.png,,3
47083,../images/trucking_rig_s_000133.png,,9
7991,../images/airliner_s_000238.png,,0
34240,../images/lippizan_s_000750.png,,7
3694,../images/airbus_s_002105.png,,0
13438,../images/accentor_s_001110.png,,2
68567,../images/halibut_s_000289.png,32.0,10
35427,../images/tabby_s_001983.png,,3
56205,../images/estate_car_s_000667.png,,1
15897,../images/shooting_brake_s_000118.png,,1
26072,../images/chihuahua_s_000973.png,,5
12599,../images/passenger_ship_s_002076.png,,8
70931,../images/flatfish_s_000395.png,32.0,10
41551,../images/cassowary_s_001557.png,,2
33641,../images/powerboat_s_001255.png,,8
37560,../images/bird_of_passage_s_000645.png,,2
34547,../images/stealth_fighter_s_001057.png,,0
42762,../images/bufo_boreas_s_000346.png,,6
54107,../images/cat_s_001954.png,,3
49388,../images/container_vessel_s_000510.png,,8
10359,../images/automobile_s_001886.png,,1
14095,../images/lipizzan_s_001750.png,,7
10979,../images/american_elk_s_000609.png,,4
26159,../images/fire_truck_s_001738.png,,9
8473,../images/fallow_deer_s_000349.png,,4
46887,../images/nandu_s_001966.png,,2
37021,../images/bullfrog_s_000498.png,,6
35013,../images/ferry_s_000158.png,,8
54735,../images/hospital_ship_s_000168.png,,8
474,../images/cassowary_s_001372.png,,2
37147,../images/norfolk_wherry_s_000146.png,,8
64187,../images/tulipa_clusiana_s_000069.png,92.0,11
28628,../images/honey_eater_s_001098.png,,2
74631,../images/carassius_auratus_s_000408.png,1.0,10
57729,../images/ladder_truck_s_001349.png,,9
50452,../images/arabian_s_000431.png,,7
50271,../images/domestic_cat_s_002086.png,,3
43795,../images/accentor_s_000039.png,,2
44822,../images/cargo_ship_s_002132.png,,8
26500,../images/wagtail_s_000832.png,,2
61551,../images/orchid_s_000323.png,54.0,11
45229,../images/alauda_arvensis_s_000174.png,,2
20832,../images/sika_s_000191.png,,4
17076,../images/stealth_bomber_s_000218.png,,0
24012,../images/stud_mare_s_001584.png,,7
33415,../images/automobile_s_000445.png,,1
24658,../images/roe_deer_s_001046.png,,4
63788,../images/bus_s_000442.png,13.0,14
71769,../images/electric_ray_s_000442.png,67.0,10
6924,../images/mule_deer_s_002194.png,,4
20153,../images/tabby_cat_s_002653.png,,3
16156,../images/passenger_ship_s_000938.png,,8
22138,../images/lippizan_s_001290.png,,7
20775,../images/crapaud_s_000682.png,,6
73015,../images/lizard_s_000120.png,44.0,13
14733,../images/tennessee_walking_horse_s_001487.png,,7
16280,../images/maltese_s_001429.png,,5
7722,../images/car_s_001870.png,,1
57161,../images/english_toy_spaniel_s_001019.png,,5
22652,../images/trailer_truck_s_001154.png,,9
45663,../images/toad_frog_s_001395.png,,6
14518,../images/compact_car_s_001654.png,,1
15047,../images/lippizaner_s_001090.png,,7
49736,../images/bird_s_000294.png,,2
66892,../images/trout_s_000136.png,91.0,10
23969,../images/ambulance_s_000424.png,,1
35146,../images/pipit_s_000445.png,,2
42183,../images/airbus_s_000125.png,,0
16789,../images/grass_frog_s_000410.png,,6
23303,../images/trailer_truck_s_000894.png,,9
39234,../images/convertible_s_001151.png,,1
60230,../images/navel_orange_s_000089.png,53.0,12
45016,../images/convertible_s_000201.png,,1
14697,../images/pterocnemia_pennata_s_000031.png,,2
42622,../images/jetliner_s_001762.png,,0
5343,../images/dunnock_s_001078.png,,2
58009,../images/mutt_s_001586.png,,5
72629,../images/nile_crocodile_s_000641.png,27.0,13
19436,../images/tennessee_walker_s_001260.png,,7
31837,../images/attack_aircraft_s_001364.png,,0
19030,../images/airliner_s_002233.png,,0
56355,../images/stealth_bomber_s_000680.png,,0
15530,../images/roe_deer_s_001135.png,,4
15842,../images/appaloosa_s_001533.png,,7
38462,../images/bufo_viridis_s_000976.png,,6
43089,../images/car_s_000727.png,,1
32204,../images/twinjet_s_001563.png,,0
71466,../images/guitarfish_s_000720.png,67.0,10
50689,../images/dive_bomber_s_000704.png,,0
67285,../images/bartlett_pear_s_000376.png,57.0,12
25558,../images/funny_wagon_s_000226.png,,1
43505,../images/tank_ship_s_000893.png,,8
1512,../images/police_boat_s_001416.png,,8
19707,../images/barking_frog_s_000351.png,,6
54560,../images/station_wagon_s_001427.png,,1
57818,../images/tipper_truck_s_001042.png,,9
24404,../images/attack_aircraft_s_000836.png,,0
45936,../images/fighter_s_000782.png,,0
52881,../images/lipizzan_s_000865.png,,7
66970,../images/sweet_pepper_s_000682.png,83.0,12
44424,../images/lipizzan_s_002022.png,,7
40093,../images/liberty_ship_s_001456.png,,8
26779,../images/gelding_s_001464.png,,7
37071,../images/dumper_s_000864.png,,9
24577,../images/crapaud_s_000664.png,,6
29325,../images/shooting_brake_s_000832.png,,1
55796,../images/pekingese_s_000003.png,,5
72688,../images/poppy_s_002393.png,62.0,11
50228,../images/lipizzan_s_001513.png,,7
4506,../images/tennessee_walker_s_000973.png,,7
3753,../images/passenger_ship_s_001969.png,,8
10849,../images/mule_deer_s_001567.png,,4
26487,../images/banana_boat_s_001937.png,,8
9093,../images/wagtail_s_000098.png,,2
50725,../images/bird_s_001522.png,,2
1330,../images/mongrel_s_000467.png,,5
21456,../images/speedboat_s_001031.png,,8
26717,../images/capreolus_capreolus_s_000774.png,,4
25764,../images/arabian_s_000753.png,,7
42935,../images/automobile_s_000428.png,,1
72034,../images/poppy_s_002640.png,62.0,11
14784,../images/dumper_s_001778.png,,9
71723,../images/poppy_s_000752.png,62.0,11
54289,../images/lipizzan_s_002096.png,,7
68921,../images/halibut_s_000126.png,32.0,10
848,../images/auto_s_002048.png,,1
52255,../images/convertible_s_001849.png,,1
38370,../images/wrecker_s_002326.png,,9
59923,../images/lippizan_s_000655.png,,7
44646,../images/lorry_s_000167.png,,9
5303,../images/puppy_s_000696.png,,5
71189,../images/pear_s_001641.png,57.0,12
56900,../images/domestic_cat_s_000840.png,,3
65693,../images/hognose_snake_s_000009.png,78.0,13
41210,../images/chihuahua_s_001867.png,,5
15871,../images/airliner_s_001641.png,,0
60192,../images/hognose_snake_s_001009.png,78.0,13
60747,../images/navel_orange_s_000962.png,53.0,12
24622,../images/amphibious_aircraft_s_000382.png,,0
3833,../images/rana_catesbeiana_s_000690.png,,6
3697,../images/delivery_van_s_001628.png,,9
73860,../images/crocodylus_porosus_s_000205.png,27.0,13
23144,../images/rana_temporaria_s_001225.png,,6
44693,../images/felis_catus_s_000227.png,,3
2826,../images/wagtail_s_000922.png,,2
37636,../images/broodmare_s_001714.png,,7
2527,../images/true_cat_s_001307.png,,3
41720,../images/pekingese_s_000915.png,,5
45333,../images/cervus_elaphus_s_000314.png,,4
9683,../images/tipper_truck_s_000372.png,,9
45967,../images/finch_s_000703.png,,2
30309,../images/delivery_truck_s_000076.png,,9
8748,../images/fighter_aircraft_s_000289.png,,0
40299,../images/elk_s_000645.png,,4
65281,../images/stingray_s_001660.png,67.0,10
3482,../images/containership_s_000355.png,,8
37468,../images/shooting_brake_s_001525.png,,1
60661,../images/boat_train_s_000268.png,90.0,14
53985,../images/stallion_s_001156.png,,7
52584,../images/bufo_s_001167.png,,6
9354,../images/bird_s_001019.png,,2
25487,../images/icebreaker_s_000632.png,,8
17497,../images/domestic_cat_s_000170.png,,3
44819,../images/domestic_cat_s_001365.png,,3
18666,../images/camion_s_001060.png,,9
44325,../images/pekinese_s_002181.png,,5
14888,../images/odocoileus_hemionus_s_000158.png,,4
37103,../images/jumbo_jet_s_001118.png,,0
1536,../images/spring_frog_s_001464.png,,6
71935,../images/safety_bicycle_s_001639.png,8.0,14
33266,../images/deer_s_000326.png,,4
55697,../images/station_wagon_s_000931.png,,1
15998,../images/dawn_horse_s_002146.png,,7
19578,../images/tabby_s_002113.png,,3
7815,../images/japanese_spaniel_s_000680.png,,5
57794,../images/chihuahua_s_001713.png,,5
29537,../images/cabin_cruiser_s_001740.png,,8
33035,../images/pekinese_s_000998.png,,5
14831,../images/passenger_ship_s_002313.png,,8
27787,../images/fawn_s_001492.png,,4
60308,../images/pickup_truck_s_001973.png,58.0,14
33830,../images/lorry_s_000989.png,,9
51275,../images/tabby_cat_s_000969.png,,3
44026,../images/estate_car_s_000182.png,,1
17605,../images/lipizzan_s_002063.png,,7
68145,../images/sweet_pepper_s_000049.png,83.0,12
37306,../images/horse_s_000047.png,,7
65112,../images/poppy_s_002364.png,62.0,11
10121,../images/tennessee_walking_horse_s_000958.png,,7
33570,../images/pontoon_s_000389.png,,8
46811,../images/toy_dog_s_000909.png,,5
2238,../images/sambar_s_000579.png,,4
15603,../images/tabby_s_001502.png,,3
14435,../images/dunnock_s_001516.png,,2
29563,../images/finch_s_000810.png,,2
9075,../images/lippizan_s_000486.png,,7
28953,../images/cat_s_002391.png,,3
72994,../images/nile_crocodile_s_001128.png,27.0,13
62039,../images/pickup_s_000762.png,58.0,14
8533,../images/broodmare_s_000418.png,,7
67462,../images/bus_s_000062.png,13.0,14
11420,../images/wagtail_s_001035.png,,2
35530,../images/automobile_s_002559.png,,1
44887,../images/monoplane_s_000014.png,,0
68355,../images/nile_crocodile_s_000819.png,27.0,13
17313,../images/delivery_van_s_000266.png,,9
6851,../images/shooting_brake_s_000168.png,,1
54788,../images/spring_frog_s_001091.png,,6
15820,../images/emu_s_000641.png,,2
11912,../images/biplane_s_000619.png,,0
32190,../images/monoplane_s_001453.png,,0
5677,../images/muntjac_s_000483.png,,4
26191,../images/passenger_ship_s_001048.png,,8
21363,../images/wagtail_s_001986.png,,2
38359,../images/chihuahua_s_001548.png,,5
45559,../images/jumbo_jet_s_000737.png,,0
72941,../images/motorcycle_s_000027.png,48.0,14
52730,../images/bullfrog_s_001251.png,,6
35876,../images/powerboat_s_000229.png,,8
71272,../images/lady_tulip_s_000448.png,92.0,11
17703,../images/garbage_truck_s_002148.png,,9
16072,../images/cargo_ship_s_000591.png,,8
40206,../images/green_frog_s_002025.png,,6
13793,../images/tabby_cat_s_000924.png,,3
72445,../images/african_crocodile_s_000590.png,27.0,13
10746,../images/mouser_s_000545.png,,3
71027,../images/turbot_s_000299.png,32.0,10
64879,../images/cortland_s_000136.png,0.0,12
1801,../images/blenheim_spaniel_s_000498.png,,5
21076,../images/rhea_s_001558.png,,2
10604,../images/sambar_s_000011.png,,4
64910,../images/stingray_s_000040.png,67.0,10
5954,../images/biplane_s_002219.png,,0
59033,../images/sparrow_s_001097.png,,2
45743,../images/lightship_s_001162.png,,8
64964,../images/dasyatis_centroura_s_000011.png,67.0,10
44925,../images/monoplane_s_000450.png,,0
48761,../images/tabby_s_000379.png,,3
64738,../images/bell_pepper_s_001194.png,83.0,12
43721,../images/dumper_s_000206.png,,9
50687,../images/bufo_bufo_s_002017.png,,6
17017,../images/ambulance_s_000362.png,,1
1566,../images/cassowary_s_001783.png,,2
1141,../images/pleasure_boat_s_001596.png,,8
66243,../images/guitarfish_s_000319.png,67.0,10
5300,../images/tipper_truck_s_000007.png,,9
51126,../images/bird_of_passage_s_000052.png,,2
11986,../images/powerboat_s_000719.png,,8
11150,../images/frog_s_000305.png,,6
39512,../images/natterjack_s_000320.png,,6
21992,../images/station_wagon_s_002616.png,,1
45327,../images/houseboat_s_000424.png,,8
69494,../images/ankylosaur_s_000001.png,29.0,13
39149,../images/attack_aircraft_s_000601.png,,0
28567,../images/dumper_s_002227.png,,9
48751,../images/fire_truck_s_001353.png,,9
51946,../images/minelayer_s_000369.png,,8
20964,../images/elk_s_000727.png,,4
38482,../images/coupe_s_001266.png,,1
43850,../images/tabby_cat_s_001876.png,,3
59001,../images/compact_car_s_000109.png,,1
52480,../images/sea_boat_s_000044.png,,8
25341,../images/bird_s_001069.png,,2
50720,../images/cervus_elaphus_s_001701.png,,4
44186,../images/honey_eater_s_001223.png,,2
22780,../images/cassowary_s_000070.png,,2
37552,../images/fire_truck_s_000824.png,,9
24381,../images/coupe_s_001079.png,,1
6468,../images/speedboat_s_000640.png,,8
38866,../images/bufo_s_000014.png,,6
52599,../images/toad_s_001941.png,,6
5791,../images/coupe_s_000235.png,,1
36588,../images/house_cat_s_001397.png,,3
57294,../images/mutt_s_000659.png,,5
53815,../images/nandu_s_000363.png,,2
3826,../images/frog_s_002845.png,,6
54835,../images/tipper_truck_s_000473.png,,9
37173,../images/tabby_cat_s_001264.png,,3
27592,../images/cassowary_s_000513.png,,2
9667,../images/cat_s_002077.png,,3
50041,../images/frog_s_002888.png,,6
5633,../images/deer_s_000126.png,,4
43302,../images/true_frog_s_000215.png,,6
32741,../images/emu_s_000142.png,,2
59537,../images/western_toad_s_001123.png,,6
11878,../images/fallow_deer_s_001863.png,,4
17364,../images/cow_pony_s_000463.png,,7
64598,../images/nile_crocodile_s_001021.png,27.0,13
32319,../images/automobile_s_001738.png,,1
43252,../images/jetliner_s_001519.png,,0
50244,../images/attack_aircraft_s_001090.png,,0
62067,../images/dwarf_tulip_s_000101.png,92.0,11
32182,../images/passenger_ship_s_002057.png,,8
73330,../images/shortfin_mako_s_000126.png,73.0,10
25321,../images/bufo_speciosus_s_000081.png,,6
16824,../images/gelding_s_002279.png,,7
74619,../images/red_delicious_s_001010.png,0.0,12
21317,../images/tennessee_walking_horse_s_000254.png,,7
45764,../images/cervus_elaphus_s_000408.png,,4
15742,../images/compact_car_s_000108.png,,1
56037,../images/pekingese_s_000229.png,,5
24656,../images/blenheim_spaniel_s_000690.png,,5
9598,../images/trailer_truck_s_000492.png,,9
11296,../images/garbage_truck_s_002170.png,,9
26061,../images/tractor_trailer_s_000244.png,,9
33176,../images/gelding_s_001577.png,,7
41977,../images/trucking_rig_s_001196.png,,9
28771,../images/lipizzan_s_001433.png,,7
42571,../images/hospital_ship_s_002127.png,,8
18911,../images/quarter_horse_s_000882.png,,7
16451,../images/bufo_bufo_s_000572.png,,6
46407,../images/spadefoot_s_000429.png,,6
13415,../images/struthio_camelus_s_000094.png,,2
71852,../images/train_s_001972.png,90.0,14
13183,../images/burro_deer_s_000014.png,,4
13701,../images/coupe_s_001636.png,,1
27489,../images/odocoileus_hemionus_s_000939.png,,4
46397,../images/lippizan_s_000718.png,,7
2623,../images/bufo_americanus_s_000345.png,,6
3186,../images/stallion_s_000482.png,,7
59423,../images/rhea_americana_s_000730.png,,2
26642,../images/house_cat_s_001785.png,,3
646,../images/finch_s_000308.png,,2
5083,../images/moving_van_s_000878.png,,9
18999,../images/stealth_bomber_s_000390.png,,0
3955,../images/broodmare_s_001516.png,,7
2126,../images/hen_s_000160.png,,2
64067,../images/rose_s_000221.png,70.0,11
38820,../images/trucking_rig_s_000977.png,,9
51692,../images/fire_truck_s_001337.png,,9
48052,../images/tabby_s_001627.png,,3
38825,../images/felis_catus_s_000410.png,,3
42059,../images/fallow_deer_s_000389.png,,4
54612,../images/appaloosa_s_000194.png,,7
14044,../images/male_horse_s_000660.png,,7
61319,../images/electric_ray_s_000375.png,67.0,10
17679,../images/trucking_rig_s_000587.png,,9
73074,../images/gecko_s_001415.png,44.0,13
53614,../images/domestic_cat_s_001151.png,,3
9385,../images/biplane_s_000144.png,,0
20412,../images/roe_deer_s_000281.png,,4
30621,../images/bullfrog_s_000023.png,,6
28684,../images/trailer_truck_s_001291.png,,9
15343,../images/bufo_bufo_s_000898.png,,6
